"","BALLOT","NATEDUC","NATDRUG","NATCRIME","NATCITY","NATHEAL","NATENVIR","NATSPAC","POLVIEWS","NATRACE","NATARMS","NATAID","NATENRGY","NATSCI","NATCHLD","NATPARK","NATMASS","NATSOC","NATROAD","NATFARE","IF12WHO","VOTE12","CHILDS","DIVORCE","AGEWED","MARITAL","EVWORK","HRS1","WRKSTAT","ID_","AGE","EDUC","DEGREE","PARTYID","INCOME","HOMPOP","RACE","SEX","SPDEG","MADEG","PADEG","YEAR"
"2445",3,0,0,0,0,0,0,0,2,0,0,0,1,2,8,1,8,8,1,0,1,3,0,0,0,5,2,-1,6,2445,21,15,1,1,5,2,3,2,7,4,7,2016
"2446",3,2,1,3,1,1,1,1,2,1,3,2,2,1,1,1,1,2,1,3,0,1,0,2,0,1,0,35,1,2446,58,18,4,0,12,2,1,2,2,4,4,2016
"2447",2,0,0,0,0,0,0,0,2,0,0,0,1,2,2,2,1,1,2,0,1,2,0,0,0,5,2,-1,6,2447,24,15,2,2,9,2,1,2,-1,2,7,2016
"2448",1,1,1,3,3,2,1,1,4,1,3,3,1,1,8,2,1,2,2,3,1,2,0,0,0,5,0,21,2,2448,23,15,1,2,98,3,1,1,7,3,1,2016
"2449",2,3,3,3,3,3,2,1,7,3,1,3,2,1,3,2,2,1,1,3,0,1,2,1,0,1,1,-1,7,2449,53,17,2,5,12,2,1,2,1,1,1,2016
"2450",1,0,0,0,0,0,0,0,7,0,0,0,3,2,2,2,3,2,1,0,0,1,2,2,0,1,1,-1,5,2450,70,13,1,6,12,2,1,1,1,1,0,2016
"2451",3,1,2,1,2,2,1,1,4,2,3,3,1,1,1,2,1,1,1,2,1,2,0,0,0,5,0,99,1,2451,45,9,0,7,9,5,1,1,7,1,0,2016
"2452",2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,1,0,0,1,3,2,0,1,0,16,2,2452,72,12,1,7,12,2,1,1,1,1,1,2016
"2453",1,1,1,2,2,2,1,1,3,1,3,2,1,2,1,1,2,2,2,2,0,1,0,0,0,5,1,-1,6,2453,23,15,1,9,9,4,1,1,7,1,3,2016
"2454",2,0,0,0,0,0,0,0,5,0,0,0,1,2,2,2,2,1,2,0,2,3,0,0,0,5,0,-1,4,2454,19,13,1,4,12,4,1,1,7,1,1,2016
"2455",1,1,1,1,1,1,1,2,4,2,1,3,2,2,1,1,3,2,1,3,1,2,3,0,0,3,1,-1,5,2455,70,13,1,7,12,1,1,1,7,1,0,2016
"2456",2,2,1,1,3,2,3,1,3,2,1,2,1,1,8,3,3,1,1,3,0,1,0,0,0,5,0,45,1,2456,53,14,2,4,12,2,1,1,-1,1,8,2016
"2457",3,3,3,2,3,3,3,3,6,3,1,3,3,2,3,3,3,3,1,3,0,1,0,0,0,3,1,-1,5,2457,85,10,0,5,10,2,1,1,7,0,0,2016
"2458",2,0,0,0,0,0,0,0,5,0,0,0,2,3,2,1,2,1,1,0,0,1,2,1,0,1,0,40,1,2458,57,14,1,5,12,2,1,2,1,0,1,2016
"2459",3,0,0,0,0,0,0,0,4,0,0,0,3,2,2,3,2,3,1,0,0,1,0,1,0,1,1,-1,5,2459,62,12,1,3,13,2,1,2,1,4,7,2016
"2460",2,1,2,2,1,1,1,1,2,1,1,3,1,3,2,2,2,1,1,1,3,2,2,0,0,3,1,-1,5,2460,64,14,2,2,9,1,1,2,7,1,1,2016
"2461",2,0,0,0,0,0,0,0,4,0,0,0,2,3,2,2,3,1,2,0,0,1,1,2,0,1,0,30,2,2461,62,12,1,4,12,2,1,2,1,1,7,2016
"2462",3,0,0,0,0,0,0,0,7,0,0,0,1,2,2,2,2,1,2,0,0,1,0,0,0,4,0,30,2,2462,51,14,1,4,12,1,1,2,7,1,1,2016
"2463",2,2,1,1,2,1,2,2,5,3,1,3,2,1,2,2,2,1,2,3,0,1,2,2,0,1,0,32,1,2463,36,19,4,5,12,2,1,2,2,1,1,2016
"2464",3,1,1,1,2,1,1,1,1,1,3,3,1,1,1,2,2,1,2,1,1,3,0,0,0,5,2,-1,6,2464,20,13,1,0,12,4,1,2,7,1,7,2016
"2465",1,1,1,1,1,2,2,1,3,2,3,2,1,8,1,3,2,1,1,9,0,1,1,0,0,5,0,32,2,2465,26,11,1,1,9,1,1,1,7,1,7,2016
"2466",2,2,1,1,1,1,1,3,5,1,2,1,1,1,2,3,1,1,2,2,1,2,0,0,0,5,1,-1,5,2466,64,12,1,4,9,1,1,1,7,0,1,2016
"2467",1,0,0,0,0,0,0,0,2,0,0,0,8,1,8,1,1,1,1,0,0,1,0,0,0,5,0,44,1,2467,46,20,4,4,12,1,1,2,7,2,1,2016
"2468",3,2,2,1,1,1,2,3,3,2,3,2,1,2,1,1,1,2,3,1,1,2,0,2,0,1,1,-1,6,2468,25,15,1,1,11,2,1,2,1,7,3,2016
"2469",1,1,1,2,2,1,1,2,2,1,3,2,1,1,1,2,2,1,1,1,0,1,1,0,0,3,1,-1,5,2469,69,16,3,7,12,1,1,1,7,1,1,2016
"2470",1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,2,1,3,0,1,2,2,0,0,3,1,-1,7,2470,62,12,1,1,98,1,1,2,7,1,7,2016
"2471",1,2,1,1,2,1,2,2,2,2,2,8,8,8,1,2,2,2,2,2,1,2,4,1,0,2,1,-1,7,2471,65,7,0,2,12,1,3,2,7,7,8,2016
"2472",2,0,0,0,0,0,0,0,5,0,0,0,3,2,2,3,2,3,1,0,0,1,0,0,0,5,0,50,1,2472,26,16,3,7,12,2,1,1,-1,3,3,2016
"2473",3,0,0,0,0,0,0,0,2,0,0,0,1,1,2,2,2,8,2,0,8,2,0,0,0,5,0,40,1,2473,25,12,1,2,12,1,1,1,-1,1,7,2016
"2474",2,1,3,8,8,8,1,2,3,1,3,8,2,8,8,2,8,8,8,8,3,2,0,0,0,5,0,28,2,2474,26,14,1,1,8,1,1,1,7,3,3,2016
"2475",1,0,0,0,0,0,0,0,3,0,0,0,1,3,1,3,2,1,2,0,0,1,4,0,0,3,1,-1,7,2475,55,14,1,1,11,3,2,1,7,8,8,2016
"2476",2,1,3,1,3,2,1,1,4,3,2,3,1,2,1,1,2,1,2,1,2,2,0,0,0,5,0,40,1,2476,34,14,1,1,11,1,1,1,7,1,7,2016
"2477",1,1,2,1,2,1,1,8,2,9,3,2,1,2,1,1,1,1,1,2,0,1,2,2,0,1,0,27,1,2477,39,16,3,1,12,4,1,2,3,1,1,2016
"2478",2,1,2,2,1,1,1,1,1,1,3,1,1,2,1,2,1,2,1,2,0,1,0,1,0,1,0,20,1,2478,61,20,4,0,13,2,1,1,4,1,1,2016
"2479",1,0,0,0,0,0,0,0,4,0,0,0,1,1,2,1,1,8,1,0,0,1,0,0,0,3,0,-1,3,2479,48,12,1,3,12,2,1,1,7,1,0,2016
"2480",3,1,1,1,1,1,1,1,6,8,2,2,1,2,1,2,2,1,2,1,2,2,4,2,0,1,0,89,1,2480,46,3,0,5,11,3,1,2,8,1,7,2016
"2481",1,3,3,1,3,2,3,1,6,3,1,3,3,8,1,1,3,8,1,2,0,1,1,1,0,1,1,-1,5,2481,73,15,1,1,12,2,1,1,1,1,1,2016
"2482",2,0,0,0,0,0,0,0,5,0,0,0,1,1,1,2,2,2,2,0,0,1,5,1,0,2,1,-1,5,2482,83,12,1,7,12,2,1,2,7,0,0,2016
"2483",1,2,8,2,8,8,8,2,9,8,2,2,1,8,8,8,2,2,2,1,0,1,4,2,0,2,1,-1,5,2483,78,14,1,0,12,1,3,1,7,0,0,2016
"2484",3,0,0,0,0,0,0,0,6,0,0,0,2,3,3,1,3,2,1,0,0,1,0,2,0,1,1,-1,5,2484,56,14,1,4,12,2,1,1,1,1,1,2016
"2485",2,3,2,1,3,3,3,2,5,2,1,3,3,1,2,2,3,1,1,3,0,1,2,0,0,3,1,-1,5,2485,61,12,1,5,9,1,1,1,7,1,1,2016
"2486",3,2,2,1,2,3,3,8,5,2,1,2,2,2,3,2,3,2,2,3,0,1,0,1,0,1,0,50,1,2486,50,12,1,6,13,2,1,2,1,1,3,2016
"2487",1,0,0,0,0,0,0,0,4,0,0,0,1,1,2,2,2,1,2,0,1,2,2,2,0,2,0,1,1,2487,57,12,1,3,11,2,1,2,7,2,4,2016
"2488",2,0,0,0,0,0,0,0,4,0,0,0,1,1,2,2,2,2,1,0,0,1,4,2,0,1,1,-1,5,2488,78,10,0,0,12,2,1,1,0,8,1,2016
"2489",1,1,1,1,2,2,1,1,3,8,2,3,1,1,1,2,1,1,2,3,1,2,0,2,0,1,0,31,1,2489,31,14,1,3,11,5,1,2,0,3,1,2016
"2490",3,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,2,2,2,0,0,1,0,0,0,3,0,-1,3,2490,73,19,3,2,12,1,1,1,7,3,3,2016
"2491",3,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,3,1,1,0,0,1,1,1,0,1,0,40,1,2491,67,14,2,4,12,2,1,1,1,0,0,2016
"2492",1,0,0,0,0,0,0,0,5,0,0,0,1,2,1,1,8,1,2,0,1,2,8,1,0,2,1,-1,5,2492,81,10,0,4,9,1,1,1,7,0,0,2016
"2493",3,0,0,0,0,0,0,0,4,0,0,0,1,2,1,1,1,2,1,0,0,1,2,1,0,2,1,-1,5,2493,71,20,4,1,12,1,1,2,7,1,0,2016
"2494",3,0,0,0,0,0,0,0,6,0,0,0,2,1,1,1,1,1,1,0,0,1,2,2,0,2,2,-1,7,2494,55,13,1,1,3,1,1,2,7,0,8,2016
"2495",2,1,1,1,1,3,2,3,4,3,2,3,3,2,1,2,3,1,1,3,0,1,0,0,0,3,1,-1,5,2495,58,12,1,3,12,1,1,1,7,1,1,2016
"2496",1,0,0,0,0,0,0,0,6,0,0,0,2,2,2,2,8,8,2,0,2,2,8,1,0,1,0,40,1,2496,37,13,1,6,12,9,1,2,1,1,1,2016
"2497",3,1,2,2,3,3,2,3,3,1,2,2,2,1,1,1,2,1,2,2,1,2,3,2,0,1,2,-1,7,2497,43,6,0,2,12,4,1,2,0,0,0,2016
"2498",2,0,0,0,0,0,0,0,6,0,0,0,2,1,1,8,8,1,8,0,0,1,2,2,0,1,0,4,2,2498,46,13,1,4,13,3,3,2,1,1,0,2016
"2499",1,2,2,2,2,2,3,3,7,2,1,2,2,3,2,3,2,2,2,2,0,1,4,2,0,1,0,36,1,2499,42,12,1,4,12,7,1,1,1,1,1,2016
"2500",2,1,2,3,3,2,3,2,6,2,1,3,2,3,1,1,3,1,3,3,0,1,2,2,0,1,0,16,2,2500,45,14,1,6,12,3,1,2,1,1,1,2016
"2501",1,0,0,0,0,0,0,0,4,0,0,0,1,3,1,2,2,1,1,0,0,1,2,2,0,1,1,-1,7,2501,49,15,1,1,13,5,1,2,1,0,7,2016
"2502",3,1,1,1,1,1,1,3,2,1,3,3,1,1,1,1,1,2,1,1,0,1,0,0,0,3,0,40,1,2502,50,20,3,0,12,1,2,2,7,3,3,2016
"2503",2,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,2,1,2,0,0,1,6,1,0,2,1,-1,5,2503,76,9,0,1,12,1,3,1,7,0,0,2016
"2504",2,2,2,2,1,1,2,2,3,3,2,2,2,2,1,2,8,1,2,3,0,1,3,0,0,3,0,15,2,2504,63,10,0,1,11,2,1,2,7,1,7,2016
"2505",1,0,0,0,0,0,0,0,4,0,0,0,8,1,1,2,1,1,1,0,0,1,0,1,0,1,0,45,1,2505,28,12,1,5,9,3,1,2,0,1,7,2016
"2506",3,2,1,1,1,1,1,2,4,2,1,2,1,2,1,1,2,1,1,1,0,1,1,1,0,1,2,-1,7,2506,51,12,1,3,5,2,1,2,1,8,8,2016
"2507",2,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,2,1,1,0,0,1,3,2,0,1,1,-1,7,2507,35,11,0,2,10,2,1,1,1,1,7,2016
"2508",1,8,1,1,1,1,1,3,4,2,1,2,3,3,2,1,1,1,3,3,3,2,0,2,0,1,0,47,1,2508,54,12,1,2,12,2,1,1,1,1,1,2016
"2509",3,0,0,0,0,0,0,0,5,0,0,0,2,1,1,2,1,1,2,0,0,1,3,0,0,4,0,41,1,2509,27,13,1,3,1,5,1,2,7,3,2,2016
"2510",1,0,0,0,0,0,0,0,5,0,0,0,1,3,1,1,1,1,3,0,0,1,5,2,0,1,1,-1,8,2510,55,11,0,2,11,2,1,2,1,1,1,2016
"2511",3,1,1,1,1,1,1,3,2,9,3,3,2,3,1,1,1,1,1,3,0,1,2,1,0,1,1,-1,7,2511,57,12,1,2,11,3,1,2,1,1,1,2016
"2512",2,0,0,0,0,0,0,0,2,0,0,0,1,2,2,2,2,1,1,0,0,1,0,1,0,1,0,99,2,2512,44,13,1,0,12,3,1,2,1,1,0,2016
"2513",1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,0,0,5,0,40,1,2513,27,14,1,1,12,1,1,2,7,7,1,2016
"2514",3,0,0,0,0,0,0,0,4,0,0,0,1,2,1,2,2,1,1,0,0,1,3,0,0,3,0,40,1,2514,35,14,2,6,12,2,1,1,-1,1,2,2016
"2515",2,1,1,1,9,2,1,1,6,2,2,3,1,1,1,1,2,2,1,3,0,1,0,2,0,1,0,40,1,2515,27,14,1,6,12,2,1,1,1,1,1,2016
"2516",1,0,0,0,0,0,0,0,7,0,0,0,2,2,1,1,2,1,1,0,2,2,2,0,0,5,2,-1,7,2516,27,8,0,4,12,4,1,2,-1,0,0,2016
"2517",3,2,1,1,1,3,1,1,5,1,2,3,2,2,2,2,3,3,1,3,0,1,2,0,0,3,0,-1,4,2517,48,14,1,4,12,1,1,1,7,3,3,2016
"2518",2,0,0,0,0,0,0,0,4,0,0,0,1,2,1,1,1,2,1,0,2,2,0,0,0,4,0,50,1,2518,30,12,1,5,12,2,1,1,-1,1,1,2016
"2519",3,1,2,1,2,2,1,1,4,2,1,3,1,1,2,1,2,1,1,2,2,2,2,0,0,4,0,45,1,2519,34,17,2,4,12,4,1,2,-1,0,1,2016
"2520",1,1,1,1,1,1,1,2,5,1,1,3,1,1,1,2,1,1,2,2,2,2,3,2,0,1,0,40,1,2520,36,14,2,1,12,5,1,2,1,0,1,2016
"2521",3,0,0,0,0,0,0,0,9,0,0,0,1,1,1,1,2,1,2,0,3,2,1,2,0,1,1,-1,7,2521,29,12,1,3,12,3,1,2,1,2,1,2016
"2522",2,1,2,1,1,1,2,2,4,2,1,2,2,2,1,2,2,1,2,3,1,2,3,2,0,1,0,37,1,2522,25,12,1,3,12,5,1,2,1,2,3,2016
"2523",1,0,0,0,0,0,0,0,6,0,0,0,1,1,2,2,1,2,1,0,0,1,2,2,0,1,1,-1,5,2523,67,14,2,4,12,2,1,1,1,0,7,2016
"2524",3,1,2,1,1,1,1,2,4,2,1,1,1,1,1,1,3,1,3,1,3,2,2,1,0,1,1,-1,6,2524,33,14,1,1,12,4,1,2,1,2,1,2016
"2525",1,1,2,2,1,3,2,2,4,2,1,2,1,1,2,2,1,1,1,3,8,2,4,2,0,1,1,-1,7,2525,50,14,1,5,12,3,1,2,3,1,2,2016
"2526",2,1,1,1,1,1,1,2,4,2,1,2,1,2,1,1,2,1,1,3,8,2,1,1,0,1,0,40,1,2526,23,13,1,4,12,2,1,2,1,1,3,2016
"2527",1,0,0,0,0,0,0,0,4,0,0,0,2,3,1,2,2,1,2,0,1,2,2,2,0,1,0,52,1,2527,35,13,1,3,12,4,2,1,1,1,1,2016
"2528",3,1,3,2,1,1,2,3,5,2,1,3,2,1,1,1,1,2,1,2,1,2,4,2,0,1,0,40,1,2528,28,13,1,5,12,5,1,1,1,1,1,2016
"2529",1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,2,1,1,1,2,2,3,1,0,1,1,-1,5,2529,62,10,0,5,12,4,1,2,3,0,0,2016
"2530",2,1,1,1,1,1,3,9,4,2,1,3,1,2,1,3,1,1,1,1,3,2,0,0,0,5,1,-1,7,2530,25,12,1,2,11,2,1,2,-1,1,1,2016
"2531",2,1,1,1,8,1,1,8,8,8,1,3,8,8,1,1,2,1,1,8,0,1,3,2,0,1,1,-1,7,2531,30,14,1,5,12,2,1,2,2,1,1,2016
"2532",1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,4,0,50,1,2532,54,17,3,3,12,2,1,1,-1,0,7,2016
"2533",1,1,3,3,3,3,3,3,7,8,1,3,3,8,3,1,8,1,3,3,0,1,6,2,0,1,1,-1,5,2533,77,2,0,4,12,2,3,1,0,0,0,2016
"2534",3,0,0,0,0,0,0,0,2,0,0,0,1,2,1,1,1,1,1,0,1,2,3,0,0,3,0,40,1,2534,47,12,1,1,12,2,1,2,-1,1,1,2016
"2535",1,0,0,0,0,0,0,0,5,0,0,0,2,1,2,2,2,1,2,0,0,1,2,0,0,3,0,49,1,2535,54,15,3,6,12,1,1,2,7,1,0,2016
"2536",2,1,1,1,2,3,2,3,5,2,3,1,2,3,8,2,2,8,2,3,1,2,2,1,0,1,0,40,1,2536,55,12,1,4,12,2,1,2,1,1,0,2016
"2537",3,1,1,1,1,1,1,2,9,1,1,3,1,1,1,2,1,8,1,3,0,1,1,1,0,1,0,35,1,2537,58,8,0,6,12,1,1,1,1,1,1,2016
"2538",2,0,0,0,0,0,0,0,5,0,0,0,1,2,2,2,2,2,1,0,0,1,2,1,0,1,0,40,1,2538,66,13,1,5,13,2,1,2,4,1,1,2016
"2539",3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,2,2,1,0,0,1,2,2,0,1,0,65,1,2539,60,14,1,2,12,3,1,2,1,2,1,2016
"2540",3,1,2,1,3,3,2,2,6,2,2,3,2,1,2,1,2,1,2,3,0,1,2,1,0,1,0,40,1,2540,27,17,1,6,12,3,1,2,3,3,2,2016
"2541",1,3,1,8,8,3,3,3,4,3,1,3,1,3,2,3,8,1,1,3,0,1,2,2,0,1,1,-1,5,2541,81,12,1,5,11,2,1,1,1,3,8,2016
"2542",3,0,0,0,0,0,0,0,5,0,0,0,2,1,2,1,2,1,1,0,2,2,1,1,0,1,0,-1,3,2542,33,12,1,5,12,4,1,1,1,1,1,2016
"2543",2,1,1,1,1,2,1,8,6,2,1,1,1,1,2,1,2,1,1,3,0,1,2,2,0,1,0,45,1,2543,34,17,3,1,98,4,3,2,1,1,1,2016
"2544",1,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,1,1,0,0,1,2,2,0,2,1,-1,5,2544,89,11,0,1,12,2,1,2,7,0,1,2016
"2545",2,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,1,1,1,0,0,1,4,2,0,1,0,60,1,2545,58,15,2,5,12,3,1,1,1,0,0,2016
"2546",2,1,1,2,1,2,2,1,4,3,3,3,2,1,2,2,3,2,1,2,0,1,0,0,0,5,0,45,1,2546,22,15,1,3,13,6,1,1,7,1,1,2016
"2547",2,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,2,1,1,0,0,1,2,1,0,1,0,57,1,2547,40,10,1,4,12,2,1,1,1,1,7,2016
"2548",1,1,1,1,1,1,1,8,6,1,1,3,1,1,2,2,2,1,1,3,0,1,3,0,0,3,1,-1,8,2548,57,14,2,5,12,2,1,2,-1,7,3,2016
"2549",2,1,1,1,2,1,1,2,5,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,0,1,0,48,1,2549,29,11,1,2,10,3,3,1,1,0,0,2016
"2550",1,0,0,0,0,0,0,0,5,0,0,0,8,8,8,2,8,2,2,0,9,8,4,2,0,2,1,-1,5,2550,86,11,0,6,9,1,1,2,7,0,0,2016
"2551",2,0,0,0,0,0,0,0,8,0,0,0,3,1,2,1,1,2,1,0,3,2,0,0,0,3,1,-1,5,2551,50,15,1,3,1,1,1,1,7,1,1,2016
"2552",1,1,1,1,1,1,2,1,4,1,1,2,2,2,1,2,2,1,1,2,0,1,0,0,0,5,0,40,1,2552,58,12,1,6,13,1,1,1,7,1,1,2016
"2553",3,0,0,0,0,0,0,0,4,0,0,0,1,1,1,3,2,1,1,0,0,1,5,2,0,1,1,-1,5,2553,70,12,1,1,12,3,1,2,1,0,1,2016
"2554",3,1,1,2,1,3,1,1,3,1,2,2,1,1,1,1,1,2,1,2,0,1,2,2,0,1,0,40,1,2554,53,20,4,1,12,4,1,2,4,4,1,2016
"2555",3,1,1,1,1,1,2,1,5,1,1,2,1,2,2,2,2,1,2,3,2,2,1,2,0,1,1,-1,7,2555,99,16,3,6,12,2,1,2,1,1,3,2016
"2556",1,1,1,1,8,1,8,8,5,8,1,3,3,8,8,8,8,8,8,3,2,2,4,2,0,1,0,45,1,2556,47,16,3,5,12,2,1,1,1,0,3,2016
"2557",2,1,3,2,3,2,1,2,4,1,2,1,3,2,1,1,2,2,2,3,1,3,0,0,0,5,0,17,2,2557,19,12,1,2,12,5,1,2,7,3,0,2016
"2558",3,1,1,1,1,2,2,1,4,2,1,3,1,1,2,2,1,2,1,2,0,1,1,2,0,1,0,60,1,2558,55,14,2,6,12,2,1,1,2,3,2,2016
"2559",1,1,1,1,3,1,1,3,4,1,3,1,1,3,1,1,3,1,2,1,1,3,0,0,0,5,1,-1,6,2559,21,15,2,1,12,2,2,1,7,2,1,2016
"2560",3,0,0,0,0,0,0,0,4,0,0,0,2,2,3,1,3,1,3,0,9,8,5,2,0,1,0,44,1,2560,45,6,0,5,12,7,3,1,1,1,7,2016
"2561",2,1,1,1,1,2,2,3,4,1,1,3,3,3,1,3,2,1,3,3,0,1,3,1,0,1,0,60,1,2561,51,14,1,5,12,3,1,2,1,1,0,2016
"2562",2,0,0,0,0,0,0,0,5,0,0,0,2,1,2,1,1,2,2,0,0,1,3,2,0,1,0,45,1,2562,57,16,3,6,12,3,1,1,1,1,3,2016
"2563",1,1,1,1,1,1,1,2,4,1,2,3,1,1,1,1,1,1,1,1,3,2,1,1,0,1,0,45,1,2563,51,14,2,3,12,2,1,1,1,1,7,2016
"2564",3,0,0,0,0,0,0,0,5,0,0,0,3,1,2,2,2,1,3,0,0,1,1,1,0,1,0,45,1,2564,41,14,1,5,12,3,1,1,3,1,3,2016
"2565",3,1,2,2,1,2,3,2,6,2,1,3,3,2,2,2,2,1,1,3,0,1,1,2,0,1,1,-1,5,2565,78,12,1,4,13,2,1,2,1,1,1,2016
"2566",3,1,1,1,1,3,1,1,4,1,1,3,1,1,1,2,2,1,2,2,0,1,3,1,0,1,0,89,1,2566,43,15,2,4,13,2,1,1,1,3,4,2016
"2567",2,1,1,1,2,2,1,2,4,2,2,3,2,2,1,2,2,1,1,3,0,1,4,0,0,3,0,37,2,2567,38,12,1,5,12,2,1,2,7,1,1,2016
"2568",2,0,0,0,0,0,0,0,3,0,0,0,1,2,2,1,1,1,1,0,0,1,0,0,0,5,0,40,1,2568,56,16,3,0,12,1,1,1,7,0,0,2016
"2569",1,0,0,0,0,0,0,0,8,0,0,0,1,1,1,1,2,1,3,0,3,2,0,0,0,5,0,40,1,2569,25,15,4,3,12,1,1,2,-1,1,1,2016
"2570",3,1,3,1,8,1,1,3,4,1,2,8,1,1,1,1,8,1,1,3,0,1,0,0,0,5,0,67,1,2570,25,14,1,3,12,1,3,1,7,3,7,2016
"2571",3,0,0,0,0,0,0,0,6,0,0,0,2,2,1,2,1,2,2,0,1,2,3,1,0,1,0,50,1,2571,46,18,4,0,12,4,2,2,1,1,1,2016
"2572",2,2,1,1,1,2,1,2,5,1,1,2,2,2,1,2,2,1,3,3,0,1,3,0,0,3,0,72,1,2572,56,18,3,7,12,1,1,1,7,1,3,2016
"2573",2,0,0,0,0,0,0,0,3,0,0,0,2,3,1,1,1,1,2,0,0,1,1,0,0,5,0,40,1,2573,33,15,1,1,12,1,1,2,7,0,0,2016
"2574",1,1,3,2,2,1,2,1,4,1,1,3,1,1,2,2,2,1,1,2,2,2,3,0,0,4,1,-1,7,2574,36,13,1,4,11,7,1,2,-1,1,1,2016
"2575",2,2,3,1,1,1,1,3,6,3,1,3,2,2,2,2,1,1,1,3,0,1,7,2,0,1,1,-1,5,2575,73,10,0,6,12,2,1,2,0,0,0,2016
"2576",2,0,0,0,0,0,0,0,3,0,0,0,1,2,1,2,2,1,1,0,0,1,3,0,0,3,0,22,2,2576,39,12,1,3,12,1,1,2,7,0,0,2016
"2577",1,1,1,2,1,2,3,2,5,8,2,3,2,8,1,1,2,2,1,3,2,2,0,0,0,5,0,22,2,2577,54,13,1,4,10,1,1,1,7,1,1,2016
"2578",1,0,0,0,0,0,0,0,7,0,0,0,2,1,1,2,2,1,1,0,0,1,4,1,0,1,1,-1,5,2578,69,13,1,6,12,2,2,1,1,0,0,2016
"2579",3,1,1,1,1,1,1,8,3,8,1,3,3,1,1,3,1,1,3,3,0,1,2,2,0,1,0,40,1,2579,43,18,4,1,12,2,3,2,3,4,4,2016
"2580",2,1,1,1,2,1,2,2,4,2,2,3,2,8,1,1,2,1,2,3,0,1,2,0,0,3,0,40,1,2580,38,14,1,7,11,1,1,2,7,1,1,2016
"2581",1,0,0,0,0,0,0,0,6,0,0,0,2,2,2,2,2,1,2,0,2,2,3,2,0,2,1,-1,5,2581,89,7,0,6,10,2,1,1,7,0,0,2016
"2582",2,0,0,0,0,0,0,0,6,0,0,0,2,2,2,2,2,1,2,0,3,2,5,0,0,3,1,-1,7,2582,53,4,0,0,12,2,3,2,-1,0,0,2016
"2583",2,1,1,1,2,1,1,3,4,1,1,3,2,1,1,1,2,2,2,3,0,1,5,1,0,2,0,39,1,2583,62,12,1,0,12,1,2,2,7,1,7,2016
"2584",1,0,0,0,0,0,0,0,4,0,0,0,2,2,1,2,1,1,1,0,8,2,3,2,0,1,1,-1,7,2584,35,10,0,4,2,1,1,2,1,0,7,2016
"2585",3,2,1,1,1,1,2,3,6,1,1,3,3,2,2,3,1,8,1,1,1,2,5,0,0,3,0,65,1,2585,58,14,1,3,98,2,2,1,-1,8,7,2016
"2586",1,2,2,1,1,1,1,2,5,2,3,2,1,2,1,2,1,1,2,1,1,2,1,0,0,5,0,-1,4,2586,22,9,1,3,6,2,1,2,7,1,1,2016
"2587",1,0,0,0,0,0,0,0,5,0,0,0,2,1,1,2,1,1,1,0,2,2,3,0,0,3,0,-1,4,2587,57,14,1,5,10,2,1,1,7,2,4,2016
"2588",1,1,1,3,1,1,1,8,4,1,2,3,1,2,1,1,2,1,1,2,0,1,6,0,0,5,1,-1,7,2588,28,9,1,1,11,7,2,2,7,2,7,2016
"2589",3,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,3,3,0,0,1,2,0,0,5,0,40,1,2589,33,14,1,2,12,1,1,2,7,1,1,2016
"2590",1,0,0,0,0,0,0,0,4,0,0,0,1,2,1,8,8,1,8,0,0,1,3,0,0,3,0,36,1,2590,37,14,1,3,11,2,2,2,-1,1,1,2016
"2591",2,0,0,0,0,0,0,0,5,0,0,0,2,8,1,1,1,1,3,0,0,1,3,0,0,5,0,40,1,2591,36,14,1,1,9,3,2,2,7,1,7,2016
"2592",3,0,0,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,1,0,0,1,4,2,0,1,0,-1,4,2592,35,14,1,0,12,2,2,1,1,1,1,2016
"2593",1,0,0,0,0,0,0,0,4,0,0,0,2,2,3,3,2,1,3,0,3,2,0,0,0,5,0,56,1,2593,41,12,1,1,12,4,1,1,-1,1,7,2016
"2594",3,1,1,3,2,2,2,2,4,1,1,3,1,3,1,1,1,1,1,1,2,2,2,0,0,3,0,40,1,2594,57,12,1,3,12,1,1,1,7,0,7,2016
"2595",2,0,0,0,0,0,0,0,3,0,0,0,2,3,1,3,2,1,2,0,9,2,5,1,0,1,0,55,1,2595,54,12,1,1,12,2,2,2,1,1,1,2016
